"id","text","createdAt"
4502,"Udacity Nanodegree fee with vat to NairaBet","2025-07-08 21:20:09.354763"
4503,"Mass contribution and charge at the Catholic Church for SportyBet","2025-07-08 21:20:09.354765"
4504,"Shein retail purchase with a promo and vat for Paripesa","2025-07-08 21:20:09.354766"
4505,"Skillshare membership charge with visa from BetPawa","2025-07-08 21:20:09.354767"
4506,"Zakat contribution and levy at Abuja National Mosque for Afropari","2025-07-08 21:20:09.354769"
4507,"Hajj shopping for essentials with a deal and a charge from Sportaza","2025-07-08 21:20:09.354770"
4508,"FutureLearn program fee with vat for Betobet","2025-07-08 21:20:09.354771"
4509,"Revival service offering and levy at Christ Embassy for LiveScoreBet","2025-07-08 21:20:09.354773"
4510,"Deluxe order for beauty products with a discount and vat for BC Game Sports Betting","2025-07-08 21:20:09.354774"
4511,"DataCamp subscription levy with visa from Msport","2025-07-08 21:20:09.354775"
4512,"Holy Communion offering and charge at Anglican Church for Bet9ja","2025-07-08 21:20:09.354777"
4513,"Shoprite grocery shopping with a coupon and a charge from Betway Nigeria","2025-07-08 21:20:09.354778"
4514,"Harvard Online course charge with vat from BetKing","2025-07-08 21:20:09.354779"
4515,"Sermon donation and levy at Deeper Life Bible Church for 22Bet","2025-07-08 21:20:09.354781"
4516,"Game shopping for home appliances with a cashback and vat for Betwinner","2025-07-08 21:20:09.354782"
4517,"MIT OpenCourseWare payment with visa from Betfair","2025-07-08 21:20:09.354783"
4518,"Thanksgiving service offering and charge at Daystar Christian Centre for Melbet","2025-07-08 21:20:09.354785"
4519,"Palms Mall retail purchase with a sale and a charge from 1XBet","2025-07-08 21:20:09.354786"
4520,"Stanford Online degree fee with vat to NairaBet","2025-07-08 21:20:09.354787"
4521,"Prayer contribution and levy at Commonwealth of Zion Assembly for SportyBet","2025-07-08 21:20:09.354789"
4522,"Justrite shopping for beverages with a promo and vat for Paripesa","2025-07-08 21:20:09.354790"
4523,"OpenLearn certificate charge with visa from BetPawa","2025-07-08 21:20:09.354791"
4524,"Naming ceremony offering and charge at House On The Rock for Afropari","2025-07-08 21:20:09.354793"
4525,"Market Square grocery order with a discount and vat for Sportaza","2025-07-08 21:20:09.354794"
4526,"Alison course fee with levy from Betobet","2025-07-08 21:20:09.354796"
4527,"Baptism offering and levy at Four Square Gospel Church for LiveScoreBet","2025-07-08 21:20:09.354797"
4528,"Ikeja City Mall shopping for fashion with a deal and a charge from BC Game Sports Betting","2025-07-08 21:20:09.354799"
4529,"Simplilearn program fee with vat from Msport","2025-07-08 21:20:09.354800"
4530,"Fellowship offering and charge at Dominion City for Bet9ja","2025-07-08 21:20:09.354801"
4531,"Evron Food Store purchase of rice with a coupon and a charge from Betway Nigeria","2025-07-08 21:20:09.354803"
4532,"Treehouse subscription charge with visa from BetKing","2025-07-08 21:20:09.354804"
4533,"Holy convocation offering and levy at Celestial Church for 22Bet","2025-07-08 21:20:09.354805"
4534,"Next Cash and Carry shopping for meat with a cashback and vat for Betwinner","2025-07-08 21:20:09.354807"
4535,"Brilliant platform fee with vat to Betfair","2025-07-08 21:20:09.354808"
4536,"Funeral rites offering and visa at Christ Apostolic Church for Melbet","2025-07-08 21:20:09.354809"
4537,"Online store purchase of snacks with a sale and a charge from 1XBet","2025-07-08 21:20:09.354811"
4538,"Rosetta Stone language fee with levy from NairaBet","2025-07-08 21:20:09.354812"
4539,"Tithing contribution and charge at ECWA for SportyBet","2025-07-08 21:20:09.354813"
4540,"Amazon order for electronics with a promo and vat for Paripesa","2025-07-08 21:20:09.354815"
4541,"Memrise payment with visa from BetPawa","2025-07-08 21:20:09.354816"
4542,"Gospel crusade offering and levy at Assemblies of God for Afropari","2025-07-08 21:20:09.354817"
4543,"Temu shopping for gadgets with a deal and a charge from Sportaza","2025-07-08 21:20:09.354819"
4544,"Babbel subscription charge with vat for Betobet","2025-07-08 21:20:09.354820"
4545,"Missionary work offering and charge at Methodist Church for LiveScoreBet","2025-07-08 21:20:09.354821"
4546,"Walmart order for furniture with a coupon and vat for BC Game Sports Betting","2025-07-08 21:20:09.354823"
4547,"The Odin Project material fee with levy from Msport","2025-07-08 21:20:09.354824"
4548,"Anointing offering and levy at New Covenant Church for Bet9ja","2025-07-08 21:20:09.354825"
4549,"Ebay purchase of home appliances with a cashback and a charge from Betway Nigeria","2025-07-08 21:20:09.354827"
4550,"CS50 course fee with visa from BetKing","2025-07-08 21:20:09.354828"
4551,"Donation to Salvation Ministries with charge from 22Bet","2025-07-08 21:20:09.354829"
4552,"Shein order for beauty products with a sale and vat for Betwinner","2025-07-08 21:20:09.354831"
4553,"Google Digital Garage certificate fee with vat to Betfair","2025-07-08 21:20:09.354832"
4554,"Church building fund contribution and levy at Household of God Church for Melbet","2025-07-08 21:20:09.354833"
4555,"Jumia shopping for cosmetics with a promo and a charge from 1XBet","2025-07-08 21:20:09.354835"
4556,"IBM SkillsBuild program charge with visa from NairaBet","2025-07-08 21:20:09.354836"
4557,"Jubilee Christian Church offering with charge for SportyBet","2025-07-08 21:20:09.354837"
4558,"Konga order for makeup with a discount and vat for Paripesa","2025-07-08 21:20:09.354839"
4559,"AWS Training fee with levy from BetPawa","2025-07-08 21:20:09.354840"
4560,"Harvesters International offering and levy for Afropari","2025-07-08 21:20:09.354841"
4561,"Payporte shopping for fragrance with a deal and a charge from Sportaza","2025-07-08 21:20:09.354843"
4562,"Microsoft Learn modules fee with vat for Betobet","2025-07-08 21:20:09.354844"
4563,"Global Impact Church offering with charge for LiveScoreBet","2025-07-08 21:20:09.354845"
4564,"Slot order for perfume with a coupon and vat for BC Game Sports Betting","2025-07-08 21:20:09.354847"
4565,"Book purchase charge with visa from Msport","2025-07-08 21:20:09.354848"
4566,"Christ Lifeline Ministry offering with levy for Bet9ja","2025-07-08 21:20:09.354849"
4567,"Supermart shopping for wristwatch with a cashback and a charge from Betway Nigeria","2025-07-08 21:20:09.354851"
4568,"Coursera payment levy from Bet9ja","2025-07-08 21:20:09.354852"
4569,"Tithe at RCCG with charge from SportyBet","2025-07-08 21:20:09.354853"
4570,"Shoprite order with discount levy to BetKing","2025-07-08 21:20:09.354855"
4571,"Udemy lesson visa for 1xBet","2025-07-08 21:20:09.354856"
4572,"Offering at Winners Chapel with vat from Betano","2025-07-08 21:20:09.354857"
4573,"Amazon shopping with promo charge from MerryBet","2025-07-08 21:20:09.354859"
4574,"edX course fee levy for 22Bet","2025-07-08 21:20:09.354860"
4575,"Tithe to MFM with visa to Betwinner","2025-07-08 21:20:09.354861"
4576,"Jumia checkout with coupon levy from Bangbet","2025-07-08 21:20:09.354863"
4577,"Khan Academy charge for Mozzartbet","2025-07-08 21:20:09.354864"
4578,"Worship at Christ Embassy with vat from Melbet","2025-07-08 21:20:09.354865"
4579,"Konga cart with cashback visa to Easywin Lotto","2025-07-08 21:20:09.354867"
4580,"LinkedIn Learning visa from SportyBet","2025-07-08 21:20:09.354868"
4581,"Baptism at Deeper Life with charge from Bet9ja","2025-07-08 21:20:09.354869"
4582,"Payporte order with discount levy from Betway Nigeria","2025-07-08 21:20:09.354871"
4583,"Pluralsight payment levy for BetKing","2025-07-08 21:20:09.354872"
4584,"Communion at Daystar Christian Centre with vat from 22Bet","2025-07-08 21:20:09.354873"
4585,"Slot shopping with promo charge from Betwinner","2025-07-08 21:20:09.354875"
4586,"Udacity program visa to Betfair","2025-07-08 21:20:09.354876"
4587,"Thanksgiving at COZA with visa from Melbet","2025-07-08 21:20:09.354877"
4588,"Supermart checkout with coupon levy from 1XBet","2025-07-08 21:20:09.354879"
4589,"Skillshare fee levy for NairaBet","2025-07-08 21:20:09.354880"
4590,"Fasting at House On The Rock with charge from SportyBet","2025-07-08 21:20:09.354881"
4591,"Deluxe cart with cashback visa from Paripesa","2025-07-08 21:20:09.354883"
4592,"FutureLearn fee visa from BetPawa","2025-07-08 21:20:09.354884"
4593,"Preaching at Four Square Gospel Church with vat from Afropari","2025-07-08 21:20:09.354886"
4594,"Aliexpress shopping with discount charge from Sportaza","2025-07-08 21:20:09.354887"
4595,"DataCamp subscription charge for Betobet","2025-07-08 21:20:09.354889"
4596,"Sermon at Dominion City with levy from LiveScoreBet","2025-07-08 21:20:09.354890"
4597,"Shein order with promo levy from BC Game Sports Betting","2025-07-08 21:20:09.354891"
4598,"MasterClass payment visa from Msport","2025-07-08 21:20:09.354893"
4599,"Tithe at SCOAN with charge from Bet9ja","2025-07-08 21:20:09.354894"
4600,"Zara shopping with cashback visa from Betway Nigeria","2025-07-08 21:20:09.354896"
4601,"Harvard Online fee levy for BetKing","2025-07-08 21:20:09.354897"
4602,"Mass at Catholic Church with vat from 22Bet","2025-07-08 21:20:09.354898"
4603,"Jumia purchase with coupon charge from Betwinner","2025-07-08 21:20:09.354900"
4604,"MIT OpenCourseWare charge from Betfair","2025-07-08 21:20:09.354901"
4605,"Almsgiving at Central Mosque with visa from Melbet","2025-07-08 21:20:09.354903"
4606,"Spar shopping with discount levy from 1XBet","2025-07-08 21:20:09.354904"
4607,"Stanford Online fee levy for NairaBet","2025-07-08 21:20:09.354905"
4608,"Zakat at National Mosque with charge from SportyBet","2025-07-08 21:20:09.354906"
4609,"Justrite order with promo charge from Paripesa","2025-07-08 21:20:09.354908"
4610,"OpenLearn certificate visa from BetPawa","2025-07-08 21:20:09.354909"
4611,"Ramadan offering at Abuja National Mosque with vat from Afropari","2025-07-08 21:20:09.354910"
4612,"Market Square shopping with cashback charge from Sportaza","2025-07-08 21:20:09.354912"
4613,"Alison course fee levy for Betobet","2025-07-08 21:20:09.354913"
4614,"Hajj at Islamic Center with visa from LiveScoreBet","2025-07-08 21:20:09.354914"
4615,"Shoprite checkout with discount levy from BC Game Sports Betting","2025-07-08 21:20:09.354916"
4616,"Simplilearn program charge from Msport","2025-07-08 21:20:09.354917"
4617,"Pilgrimage at Christian Centre with levy from Bet9ja","2025-07-08 21:20:09.354918"
4618,"Game shopping with promo visa from Betway Nigeria","2025-07-08 21:20:09.354920"
4619,"Treehouse subscription visa from BetKing","2025-07-08 21:20:09.354921"
4620,"Revival offering at any ministry with charge from 22Bet","2025-07-08 21:20:09.354922"
4621,"Next Cash and Carry cart with coupon levy from Betwinner","2025-07-08 21:20:09.354924"
4622,"Brilliant platform fee levy for Betfair","2025-07-08 21:20:09.354925"
4623,"Donation to Chapel with vat from Melbet","2025-07-08 21:20:09.354926"
4624,"Online store order with cashback visa from 1XBet","2025-07-08 21:20:09.354928"
4625,"Duolingo subscription charge from NairaBet","2025-07-08 21:20:09.354929"
4626,"Clergy sermon donation with visa from SportyBet","2025-07-08 21:20:09.354930"
4627,"Temu shopping with discount charge from Paripesa","2025-07-08 21:20:09.354932"
4628,"Rosetta Stone fee levy for BetPawa","2025-07-08 21:20:09.354933"
4629,"Devotion offering with vat from Afropari","2025-07-08 21:20:09.354935"
4630,"Jumia cart with promo levy from Sportaza","2025-07-08 21:20:09.354936"
4631,"Memrise payment visa to Betobet","2025-07-08 21:20:09.354937"
4632,"Donation to Church building fund with levy from LiveScoreBet","2025-07-08 21:20:09.354939"
4633,"Konga shopping with cashback visa from BC Game Sports Betting","2025-07-08 21:20:09.354940"
4634,"Babbel subscription charge for Msport","2025-07-08 21:20:09.354941"
4635,"Church contribution with charge from Bet9ja","2025-07-08 21:20:09.354943"
4636,"Payporte order with discount visa from Betway Nigeria","2025-07-08 21:20:09.354944"
4637,"The Odin Project material visa from BetKing","2025-07-08 21:20:09.354945"
4638,"Mosque fund donation with vat from 22Bet","2025-07-08 21:20:09.354947"
4639,"Slot shopping with promo levy from Betwinner","2025-07-08 21:20:09.354948"
4640,"CS50 course fee levy for Betfair","2025-07-08 21:20:09.354949"
4641,"Coursera payment levy Bet9ja from Piggyvest","2025-07-08 21:20:09.354951"
4642,"Tithe at Winners Chapel with charge SportyBet","2025-07-08 21:20:09.354952"
4643,"Amazon shopping with discount levy BetKing","2025-07-08 21:20:09.354953"
4644,"Udemy lesson visa for 1xBet","2025-07-08 21:20:09.354955"
4645,"Offering at RCCG with vat Melbet","2025-07-08 21:20:09.354956"
4646,"Jumia checkout with promo charge 22Bet","2025-07-08 21:20:09.354957"
4647,"Khan Academy charge for Betwinner","2025-07-08 21:20:09.354959"
4648,"Worship at MFM with visa Betfair","2025-07-08 21:20:09.354960"
4649,"Konga cart with coupon levy NairaBet","2025-07-08 21:20:09.354961"
4650,"LinkedIn Learning visa from SportyBet","2025-07-08 21:20:09.354963"
4651,"Baptism at Christ Embassy with charge Paripesa","2025-07-08 21:20:09.354964"
4652,"Payporte order with discount levy BetPawa","2025-07-08 21:20:09.354966"
4653,"Pluralsight payment levy for Afropari","2025-07-08 21:20:09.354967"
4654,"Communion at Deeper Life with vat Sportaza","2025-07-08 21:20:09.354968"
4655,"Slot shopping with promo charge Betobet","2025-07-08 21:20:09.354970"
4656,"Udacity program visa to LiveScoreBet","2025-07-08 21:20:09.354971"
4657,"Thanksgiving at Daystar with visa BC Game Sports Betting","2025-07-08 21:20:09.354972"
4658,"Supermart checkout with coupon levy Msport","2025-07-08 21:20:09.354974"
4659,"Skillshare fee levy for Bet9ja","2025-07-08 21:20:09.354975"
4660,"Fasting at COZA with charge Betway Nigeria","2025-07-08 21:20:09.354976"
4661,"Deluxe cart with cashback visa BetKing","2025-07-08 21:20:09.354978"
4662,"FutureLearn fee visa from 22Bet","2025-07-08 21:20:09.354979"
4663,"Preaching at House On The Rock with vat Betwinner","2025-07-08 21:20:09.354980"
4664,"Aliexpress shopping with discount charge Betfair","2025-07-08 21:20:09.354982"
4665,"DataCamp subscription charge for Melbet","2025-07-08 21:20:09.354983"
4666,"Sermon at Four Square Gospel Church with levy 1XBet","2025-07-08 21:20:09.354984"
4667,"Shein order with promo levy NairaBet","2025-07-08 21:20:09.354986"
4668,"MasterClass payment visa from SportyBet","2025-07-08 21:20:09.354987"
4669,"Tithe at Dominion City with charge Paripesa","2025-07-08 21:20:09.354988"
4670,"Zara shopping with cashback visa BetPawa","2025-07-08 21:20:09.354990"
4671,"Harvard Online fee levy for Afropari","2025-07-08 21:20:09.354991"
4672,"Mass at SCOAN with vat Sportaza","2025-07-08 21:20:09.354992"
4673,"Jumia purchase with coupon charge Betobet","2025-07-08 21:20:09.354994"
4674,"MIT OpenCourseWare charge from LiveScoreBet","2025-07-08 21:20:09.354995"
4675,"Almsgiving at Catholic Church with visa BC Game Sports Betting","2025-07-08 21:20:09.354996"
4676,"Spar shopping with discount levy Msport","2025-07-08 21:20:09.354998"
4677,"Stanford Online fee levy for Bet9ja","2025-07-08 21:20:09.354999"
4678,"Zakat at Central Mosque with charge Betway Nigeria","2025-07-08 21:20:09.355000"
4679,"Justrite order with promo charge BetKing","2025-07-08 21:20:09.355002"
4680,"OpenLearn certificate visa from 22Bet","2025-07-08 21:20:09.355003"
4681,"Ramadan offering at National Mosque with vat Betwinner","2025-07-08 21:20:09.355004"
4682,"Market Square shopping with cashback charge Betfair","2025-07-08 21:20:09.355006"
4683,"Alison course fee levy for Melbet","2025-07-08 21:20:09.355007"
4684,"Hajj at Abuja National Mosque with visa 1XBet","2025-07-08 21:20:09.355008"
4685,"Shoprite checkout with discount levy NairaBet","2025-07-08 21:20:09.355010"
4686,"Simplilearn program charge from SportyBet","2025-07-08 21:20:09.355011"
4687,"Pilgrimage at Islamic Center with levy Paripesa","2025-07-08 21:20:09.355012"
4688,"Game shopping with promo visa BetPawa","2025-07-08 21:20:09.355014"
4689,"Treehouse subscription visa from Afropari","2025-07-08 21:20:09.355015"
4690,"Revival offering at Christian Centre with charge Sportaza","2025-07-08 21:20:09.355016"
4691,"Next Cash and Carry cart with coupon levy Betobet","2025-07-08 21:20:09.355017"
4692,"Brilliant platform fee levy for LiveScoreBet","2025-07-08 21:20:09.355019"
